order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved
368,4,19,1,449.0,0.05,DB,2024-04-28 21:40:14.166785
369,1,10,2,1549.0,0.07,DB,2024-04-28 21:40:14.166785
370,1,25,2,499.99,0.05,DB,2024-04-28 21:40:14.166785
370,2,4,2,2899.99,0.1,DB,2024-04-28 21:40:14.166785
371,1,14,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
371,2,12,1,549.99,0.2,DB,2024-04-28 21:40:14.166785
372,1,11,1,1680.99,0.05,DB,2024-04-28 21:40:14.166785
372,2,14,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
372,3,5,1,1320.99,0.1,DB,2024-04-28 21:40:14.166785
373,1,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
373,2,22,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
373,3,19,2,449.0,0.2,DB,2024-04-28 21:40:14.166785
373,4,12,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
373,5,13,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
374,1,10,1,1549.0,0.1,DB,2024-04-28 21:40:14.166785
374,2,7,1,3999.99,0.07,DB,2024-04-28 21:40:14.166785
375,1,21,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
375,2,2,2,749.99,0.05,DB,2024-04-28 21:40:14.166785
375,3,4,2,2899.99,0.07,DB,2024-04-28 21:40:14.166785
375,4,12,2,549.99,0.05,DB,2024-04-28 21:40:14.166785
376,1,2,2,749.99,0.07,DB,2024-04-28 21:40:14.166785
376,2,23,2,299.99,0.1,DB,2024-04-28 21:40:14.166785
377,1,8,1,1799.99,0.05,DB,2024-04-28 21:40:14.166785
377,2,14,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
378,1,26,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
379,1,9,1,2999.99,0.07,DB,2024-04-28 21:40:14.166785
379,2,16,1,599.99,0.2,DB,2024-04-28 21:40:14.166785
380,1,16,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
380,2,11,2,1680.99,0.05,DB,2024-04-28 21:40:14.166785
381,1,21,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
382,1,8,1,1799.99,0.1,DB,2024-04-28 21:40:14.166785
382,2,9,1,2999.99,0.1,DB,2024-04-28 21:40:14.166785
382,3,13,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
383,1,19,1,449.0,0.07,DB,2024-04-28 21:40:14.166785
383,2,22,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
383,3,13,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
383,4,21,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
383,5,14,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
384,1,20,1,599.99,0.1,DB,2024-04-28 21:40:14.166785
384,2,21,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
384,3,8,1,1799.99,0.05,DB,2024-04-28 21:40:14.166785
384,4,15,1,529.99,0.1,DB,2024-04-28 21:40:14.166785
384,5,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
385,1,21,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
385,2,7,2,3999.99,0.2,DB,2024-04-28 21:40:14.166785
385,3,26,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
386,1,8,1,1799.99,0.2,DB,2024-04-28 21:40:14.166785
386,2,3,2,999.99,0.05,DB,2024-04-28 21:40:14.166785
386,3,16,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
387,1,18,1,449.0,0.2,DB,2024-04-28 21:40:14.166785
388,1,19,2,449.0,0.2,DB,2024-04-28 21:40:14.166785
388,2,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
388,3,2,1,749.99,0.07,DB,2024-04-28 21:40:14.166785
388,4,11,1,1680.99,0.1,DB,2024-04-28 21:40:14.166785
389,1,2,1,749.99,0.07,DB,2024-04-28 21:40:14.166785
389,2,15,2,529.99,0.07,DB,2024-04-28 21:40:14.166785
389,3,10,2,1549.0,0.05,DB,2024-04-28 21:40:14.166785
389,4,5,1,1320.99,0.05,DB,2024-04-28 21:40:14.166785
389,5,9,1,2999.99,0.2,DB,2024-04-28 21:40:14.166785
390,1,23,1,299.99,0.05,DB,2024-04-28 21:40:14.166785
390,2,7,2,3999.99,0.07,DB,2024-04-28 21:40:14.166785
390,3,9,1,2999.99,0.05,DB,2024-04-28 21:40:14.166785
391,1,8,1,1799.99,0.07,DB,2024-04-28 21:40:14.166785
391,2,5,2,1320.99,0.2,DB,2024-04-28 21:40:14.166785
391,3,24,2,549.99,0.07,DB,2024-04-28 21:40:14.166785
392,1,14,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
392,2,3,2,999.99,0.05,DB,2024-04-28 21:40:14.166785
393,1,6,2,469.99,0.2,DB,2024-04-28 21:40:14.166785
394,1,23,1,299.99,0.05,DB,2024-04-28 21:40:14.166785
394,2,16,1,599.99,0.2,DB,2024-04-28 21:40:14.166785
394,3,14,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
395,1,14,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
396,1,12,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
396,2,25,2,499.99,0.05,DB,2024-04-28 21:40:14.166785
396,3,5,1,1320.99,0.2,DB,2024-04-28 21:40:14.166785
397,1,7,1,3999.99,0.05,DB,2024-04-28 21:40:14.166785
398,1,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
398,2,18,2,449.0,0.05,DB,2024-04-28 21:40:14.166785
398,3,25,1,499.99,0.2,DB,2024-04-28 21:40:14.166785
398,4,17,1,429.0,0.05,DB,2024-04-28 21:40:14.166785
399,1,25,1,499.99,0.05,DB,2024-04-28 21:40:14.166785
399,2,11,2,1680.99,0.05,DB,2024-04-28 21:40:14.166785
399,3,14,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
400,1,24,2,549.99,0.07,DB,2024-04-28 21:40:14.166785
400,2,9,1,2999.99,0.2,DB,2024-04-28 21:40:14.166785
400,3,3,2,999.99,0.2,DB,2024-04-28 21:40:14.166785
401,1,23,1,299.99,0.2,DB,2024-04-28 21:40:14.166785
401,2,10,2,1549.0,0.2,DB,2024-04-28 21:40:14.166785
402,1,6,2,469.99,0.07,DB,2024-04-28 21:40:14.166785
402,2,5,1,1320.99,0.07,DB,2024-04-28 21:40:14.166785
402,3,26,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
403,1,12,2,549.99,0.1,DB,2024-04-28 21:40:14.166785
403,2,7,2,3999.99,0.2,DB,2024-04-28 21:40:14.166785
403,3,22,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
403,4,24,1,549.99,0.2,DB,2024-04-28 21:40:14.166785
404,1,9,1,2999.99,0.07,DB,2024-04-28 21:40:14.166785
404,2,25,2,499.99,0.05,DB,2024-04-28 21:40:14.166785
404,3,16,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
405,1,3,2,999.99,0.2,DB,2024-04-28 21:40:14.166785
405,2,10,2,1549.0,0.1,DB,2024-04-28 21:40:14.166785
405,3,14,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
406,1,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
407,1,20,1,599.99,0.2,DB,2024-04-28 21:40:14.166785
407,2,5,1,1320.99,0.05,DB,2024-04-28 21:40:14.166785
408,1,18,1,449.0,0.2,DB,2024-04-28 21:40:14.166785
408,2,3,1,999.99,0.07,DB,2024-04-28 21:40:14.166785
408,3,2,2,749.99,0.07,DB,2024-04-28 21:40:14.166785
408,4,17,2,429.0,0.2,DB,2024-04-28 21:40:14.166785
409,1,15,1,529.99,0.07,DB,2024-04-28 21:40:14.166785
409,2,16,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
409,3,21,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
410,1,25,1,499.99,0.1,DB,2024-04-28 21:40:14.166785
410,2,9,2,2999.99,0.05,DB,2024-04-28 21:40:14.166785
410,3,24,2,549.99,0.1,DB,2024-04-28 21:40:14.166785
411,1,2,1,749.99,0.07,DB,2024-04-28 21:40:14.166785
411,2,26,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
412,1,7,1,3999.99,0.1,DB,2024-04-28 21:40:14.166785
412,2,24,1,549.99,0.07,DB,2024-04-28 21:40:14.166785
412,3,17,1,429.0,0.1,DB,2024-04-28 21:40:14.166785
413,1,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
413,2,25,1,499.99,0.1,DB,2024-04-28 21:40:14.166785
413,3,9,1,2999.99,0.07,DB,2024-04-28 21:40:14.166785
414,1,4,2,2899.99,0.1,DB,2024-04-28 21:40:14.166785
415,1,3,1,999.99,0.07,DB,2024-04-28 21:40:14.166785
415,2,23,2,299.99,0.2,DB,2024-04-28 21:40:14.166785
415,3,5,1,1320.99,0.2,DB,2024-04-28 21:40:14.166785
415,4,6,2,469.99,0.05,DB,2024-04-28 21:40:14.166785
416,1,22,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
416,2,14,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
416,3,24,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
417,1,26,2,599.99,0.07,DB,2024-04-28 21:40:14.166785
417,2,6,2,469.99,0.07,DB,2024-04-28 21:40:14.166785
418,1,12,1,549.99,0.05,DB,2024-04-28 21:40:14.166785
418,2,20,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
419,1,9,1,2999.99,0.05,DB,2024-04-28 21:40:14.166785
420,1,17,2,429.0,0.2,DB,2024-04-28 21:40:14.166785
420,2,15,2,529.99,0.1,DB,2024-04-28 21:40:14.166785
420,3,3,2,999.99,0.05,DB,2024-04-28 21:40:14.166785
421,1,6,2,469.99,0.07,DB,2024-04-28 21:40:14.166785
421,2,3,2,999.99,0.2,DB,2024-04-28 21:40:14.166785
421,3,20,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
421,4,4,1,2899.99,0.07,DB,2024-04-28 21:40:14.166785
421,5,23,2,299.99,0.2,DB,2024-04-28 21:40:14.166785
422,1,20,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
423,1,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
423,2,17,1,429.0,0.2,DB,2024-04-28 21:40:14.166785
423,3,23,2,299.99,0.07,DB,2024-04-28 21:40:14.166785
423,4,2,1,749.99,0.2,DB,2024-04-28 21:40:14.166785
424,1,22,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
424,2,6,1,469.99,0.05,DB,2024-04-28 21:40:14.166785
425,1,6,1,469.99,0.1,DB,2024-04-28 21:40:14.166785
425,2,21,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
425,3,19,1,449.0,0.05,DB,2024-04-28 21:40:14.166785
426,1,10,1,1549.0,0.1,DB,2024-04-28 21:40:14.166785
426,2,23,2,299.99,0.05,DB,2024-04-28 21:40:14.166785
427,1,12,2,549.99,0.07,DB,2024-04-28 21:40:14.166785
427,2,15,2,529.99,0.1,DB,2024-04-28 21:40:14.166785
427,3,26,2,599.99,0.07,DB,2024-04-28 21:40:14.166785
428,1,5,2,1320.99,0.2,DB,2024-04-28 21:40:14.166785
428,2,14,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
429,1,11,1,1680.99,0.2,DB,2024-04-28 21:40:14.166785
429,2,4,2,2899.99,0.1,DB,2024-04-28 21:40:14.166785
429,3,5,2,1320.99,0.05,DB,2024-04-28 21:40:14.166785
429,4,6,1,469.99,0.07,DB,2024-04-28 21:40:14.166785
429,5,2,1,749.99,0.1,DB,2024-04-28 21:40:14.166785
430,1,22,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
430,2,11,1,1680.99,0.07,DB,2024-04-28 21:40:14.166785
430,3,4,2,2899.99,0.2,DB,2024-04-28 21:40:14.166785
430,4,13,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
430,5,8,1,1799.99,0.2,DB,2024-04-28 21:40:14.166785
431,1,14,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
431,2,6,1,469.99,0.1,DB,2024-04-28 21:40:14.166785
431,3,18,1,449.0,0.2,DB,2024-04-28 21:40:14.166785
431,4,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
431,5,19,1,449.0,0.07,DB,2024-04-28 21:40:14.166785
432,1,10,2,1549.0,0.2,DB,2024-04-28 21:40:14.166785
432,2,7,2,3999.99,0.05,DB,2024-04-28 21:40:14.166785
433,1,6,1,469.99,0.1,DB,2024-04-28 21:40:14.166785
433,2,10,1,1549.0,0.2,DB,2024-04-28 21:40:14.166785
433,3,24,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
433,4,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
434,1,21,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
434,2,20,1,599.99,0.1,DB,2024-04-28 21:40:14.166785
434,3,9,1,2999.99,0.2,DB,2024-04-28 21:40:14.166785
434,4,11,2,1680.99,0.07,DB,2024-04-28 21:40:14.166785
434,5,18,2,449.0,0.05,DB,2024-04-28 21:40:14.166785
435,1,22,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
435,2,9,1,2999.99,0.05,DB,2024-04-28 21:40:14.166785
435,3,18,1,449.0,0.05,DB,2024-04-28 21:40:14.166785
436,1,3,1,999.99,0.05,DB,2024-04-28 21:40:14.166785
436,2,23,1,299.99,0.2,DB,2024-04-28 21:40:14.166785
437,1,3,1,999.99,0.05,DB,2024-04-28 21:40:14.166785
437,2,10,1,1549.0,0.05,DB,2024-04-28 21:40:14.166785
437,3,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
438,1,4,1,2899.99,0.07,DB,2024-04-28 21:40:14.166785
438,2,22,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
438,3,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
438,4,13,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
439,1,6,2,469.99,0.07,DB,2024-04-28 21:40:14.166785
439,2,7,2,3999.99,0.05,DB,2024-04-28 21:40:14.166785
440,1,19,2,449.0,0.07,DB,2024-04-28 21:40:14.166785
440,2,4,2,2899.99,0.07,DB,2024-04-28 21:40:14.166785
441,1,12,1,549.99,0.07,DB,2024-04-28 21:40:14.166785
441,2,15,1,529.99,0.1,DB,2024-04-28 21:40:14.166785
442,1,16,2,599.99,0.07,DB,2024-04-28 21:40:14.166785
442,2,26,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
442,3,6,2,469.99,0.2,DB,2024-04-28 21:40:14.166785
443,1,5,1,1320.99,0.05,DB,2024-04-28 21:40:14.166785
443,2,26,1,599.99,0.2,DB,2024-04-28 21:40:14.166785
444,1,22,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
444,2,15,2,529.99,0.07,DB,2024-04-28 21:40:14.166785
444,3,20,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
444,4,16,1,599.99,0.1,DB,2024-04-28 21:40:14.166785
444,5,10,2,1549.0,0.2,DB,2024-04-28 21:40:14.166785
445,1,7,1,3999.99,0.2,DB,2024-04-28 21:40:14.166785
445,2,16,1,599.99,0.07,DB,2024-04-28 21:40:14.166785
445,3,23,1,299.99,0.2,DB,2024-04-28 21:40:14.166785
446,1,22,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
446,2,16,2,599.99,0.07,DB,2024-04-28 21:40:14.166785
447,1,4,2,2899.99,0.05,DB,2024-04-28 21:40:14.166785
447,2,3,1,999.99,0.1,DB,2024-04-28 21:40:14.166785
447,3,8,1,1799.99,0.07,DB,2024-04-28 21:40:14.166785
448,1,13,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
448,2,6,2,469.99,0.05,DB,2024-04-28 21:40:14.166785
449,1,17,2,429.0,0.05,DB,2024-04-28 21:40:14.166785
449,2,2,1,749.99,0.05,DB,2024-04-28 21:40:14.166785
449,3,7,2,3999.99,0.07,DB,2024-04-28 21:40:14.166785
449,4,26,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
450,1,24,1,549.99,0.05,DB,2024-04-28 21:40:14.166785
450,2,12,1,549.99,0.07,DB,2024-04-28 21:40:14.166785
450,3,5,1,1320.99,0.1,DB,2024-04-28 21:40:14.166785
451,1,14,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
452,1,11,1,1680.99,0.05,DB,2024-04-28 21:40:14.166785
452,2,16,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
452,3,7,2,3999.99,0.1,DB,2024-04-28 21:40:14.166785
452,4,8,1,1799.99,0.1,DB,2024-04-28 21:40:14.166785
453,1,23,1,299.99,0.05,DB,2024-04-28 21:40:14.166785
453,2,20,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
453,3,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
454,1,25,2,499.99,0.07,DB,2024-04-28 21:40:14.166785
454,2,13,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
454,3,24,2,549.99,0.1,DB,2024-04-28 21:40:14.166785
455,1,9,1,2999.99,0.05,DB,2024-04-28 21:40:14.166785
456,1,17,2,429.0,0.07,DB,2024-04-28 21:40:14.166785
456,2,23,1,299.99,0.07,DB,2024-04-28 21:40:14.166785
457,1,24,2,549.99,0.07,DB,2024-04-28 21:40:14.166785
457,2,2,1,749.99,0.05,DB,2024-04-28 21:40:14.166785
457,3,7,2,3999.99,0.1,DB,2024-04-28 21:40:14.166785
457,4,17,1,429.0,0.2,DB,2024-04-28 21:40:14.166785
458,1,2,1,749.99,0.2,DB,2024-04-28 21:40:14.166785
458,2,21,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
458,3,11,1,1680.99,0.1,DB,2024-04-28 21:40:14.166785
458,4,24,1,549.99,0.2,DB,2024-04-28 21:40:14.166785
458,5,3,2,999.99,0.2,DB,2024-04-28 21:40:14.166785
459,1,11,1,1680.99,0.2,DB,2024-04-28 21:40:14.166785
460,1,19,1,449.0,0.05,DB,2024-04-28 21:40:14.166785
460,2,18,2,449.0,0.07,DB,2024-04-28 21:40:14.166785
460,3,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
460,4,22,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
461,1,16,1,599.99,0.07,DB,2024-04-28 21:40:14.166785
461,2,4,1,2899.99,0.2,DB,2024-04-28 21:40:14.166785
461,3,8,2,1799.99,0.05,DB,2024-04-28 21:40:14.166785
461,4,24,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
461,5,18,2,449.0,0.1,DB,2024-04-28 21:40:14.166785
462,1,12,2,549.99,0.1,DB,2024-04-28 21:40:14.166785
463,1,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
464,1,7,1,3999.99,0.1,DB,2024-04-28 21:40:14.166785
465,1,6,2,469.99,0.1,DB,2024-04-28 21:40:14.166785
465,2,25,2,499.99,0.1,DB,2024-04-28 21:40:14.166785
466,1,19,2,449.0,0.2,DB,2024-04-28 21:40:14.166785
466,2,6,1,469.99,0.2,DB,2024-04-28 21:40:14.166785
466,3,7,2,3999.99,0.05,DB,2024-04-28 21:40:14.166785
466,4,15,1,529.99,0.1,DB,2024-04-28 21:40:14.166785
466,5,5,1,1320.99,0.1,DB,2024-04-28 21:40:14.166785
467,1,19,1,449.0,0.07,DB,2024-04-28 21:40:14.166785
467,2,10,1,1549.0,0.07,DB,2024-04-28 21:40:14.166785
467,3,22,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
467,4,17,2,429.0,0.07,DB,2024-04-28 21:40:14.166785
467,5,11,1,1680.99,0.1,DB,2024-04-28 21:40:14.166785
468,1,19,1,449.0,0.1,DB,2024-04-28 21:40:14.166785
468,2,9,2,2999.99,0.05,DB,2024-04-28 21:40:14.166785
468,3,10,2,1549.0,0.05,DB,2024-04-28 21:40:14.166785
468,4,25,1,499.99,0.1,DB,2024-04-28 21:40:14.166785
469,1,8,2,1799.99,0.1,DB,2024-04-28 21:40:14.166785
469,2,4,1,2899.99,0.07,DB,2024-04-28 21:40:14.166785
469,3,15,2,529.99,0.2,DB,2024-04-28 21:40:14.166785
470,1,18,1,449.0,0.05,DB,2024-04-28 21:40:14.166785
470,2,13,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
470,3,8,2,1799.99,0.2,DB,2024-04-28 21:40:14.166785
471,1,14,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
471,2,13,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
472,1,15,1,529.99,0.1,DB,2024-04-28 21:40:14.166785
472,2,21,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
473,1,26,1,599.99,0.07,DB,2024-04-28 21:40:14.166785
474,1,19,2,449.0,0.05,DB,2024-04-28 21:40:14.166785
474,2,11,1,1680.99,0.2,DB,2024-04-28 21:40:14.166785
475,1,17,2,429.0,0.07,DB,2024-04-28 21:40:14.166785
475,2,26,2,599.99,0.2,DB,2024-04-28 21:40:14.166785
475,3,25,1,499.99,0.2,DB,2024-04-28 21:40:14.166785
476,1,22,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
476,2,4,2,2899.99,0.2,DB,2024-04-28 21:40:14.166785
476,3,11,2,1680.99,0.07,DB,2024-04-28 21:40:14.166785
476,4,20,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
477,1,6,1,469.99,0.1,DB,2024-04-28 21:40:14.166785
477,2,10,1,1549.0,0.05,DB,2024-04-28 21:40:14.166785
478,1,21,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
479,1,26,1,599.99,0.07,DB,2024-04-28 21:40:14.166785
479,2,12,1,549.99,0.05,DB,2024-04-28 21:40:14.166785
479,3,21,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
479,4,7,1,3999.99,0.05,DB,2024-04-28 21:40:14.166785
479,5,10,1,1549.0,0.2,DB,2024-04-28 21:40:14.166785
480,1,4,1,2899.99,0.05,DB,2024-04-28 21:40:14.166785
480,2,15,1,529.99,0.05,DB,2024-04-28 21:40:14.166785
480,3,23,2,299.99,0.07,DB,2024-04-28 21:40:14.166785
481,1,13,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
481,2,16,2,599.99,0.07,DB,2024-04-28 21:40:14.166785
481,3,9,2,2999.99,0.1,DB,2024-04-28 21:40:14.166785
482,1,13,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
482,2,14,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
483,1,17,1,429.0,0.07,DB,2024-04-28 21:40:14.166785
484,1,8,2,1799.99,0.1,DB,2024-04-28 21:40:14.166785
484,2,24,1,549.99,0.05,DB,2024-04-28 21:40:14.166785
484,3,9,2,2999.99,0.05,DB,2024-04-28 21:40:14.166785
484,4,6,1,469.99,0.2,DB,2024-04-28 21:40:14.166785
485,1,13,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
485,2,26,2,599.99,0.05,DB,2024-04-28 21:40:14.166785
486,1,9,1,2999.99,0.07,DB,2024-04-28 21:40:14.166785
486,2,23,2,299.99,0.05,DB,2024-04-28 21:40:14.166785
487,1,6,1,469.99,0.2,DB,2024-04-28 21:40:14.166785
488,1,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
488,2,23,2,299.99,0.05,DB,2024-04-28 21:40:14.166785
488,3,22,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
489,1,8,2,1799.99,0.1,DB,2024-04-28 21:40:14.166785
490,1,12,1,549.99,0.1,DB,2024-04-28 21:40:14.166785
490,2,23,1,299.99,0.05,DB,2024-04-28 21:40:14.166785
490,3,14,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
490,4,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
491,1,9,2,2999.99,0.2,DB,2024-04-28 21:40:14.166785
491,2,21,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
491,3,15,2,529.99,0.05,DB,2024-04-28 21:40:14.166785
492,1,6,1,469.99,0.1,DB,2024-04-28 21:40:14.166785
492,2,22,2,269.99,0.1,DB,2024-04-28 21:40:14.166785
492,3,26,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
493,1,15,1,529.99,0.05,DB,2024-04-28 21:40:14.166785
493,2,18,2,449.0,0.05,DB,2024-04-28 21:40:14.166785
493,3,26,1,599.99,0.05,DB,2024-04-28 21:40:14.166785
494,1,23,1,299.99,0.1,DB,2024-04-28 21:40:14.166785
495,1,22,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
495,2,9,1,2999.99,0.05,DB,2024-04-28 21:40:14.166785
496,1,23,1,299.99,0.2,DB,2024-04-28 21:40:14.166785
496,2,13,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
496,3,21,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
497,1,25,2,499.99,0.07,DB,2024-04-28 21:40:14.166785
498,1,24,1,549.99,0.07,DB,2024-04-28 21:40:14.166785
498,2,21,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
498,3,10,1,1549.0,0.07,DB,2024-04-28 21:40:14.166785
499,1,11,1,1680.99,0.2,DB,2024-04-28 21:40:14.166785
499,2,15,1,529.99,0.07,DB,2024-04-28 21:40:14.166785
499,3,14,2,269.99,0.2,DB,2024-04-28 21:40:14.166785
499,4,20,2,599.99,0.1,DB,2024-04-28 21:40:14.166785
500,1,12,2,549.99,0.05,DB,2024-04-28 21:40:14.166785
500,2,14,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
501,1,19,2,449.0,0.05,DB,2024-04-28 21:40:14.166785
501,2,8,1,1799.99,0.07,DB,2024-04-28 21:40:14.166785
501,3,14,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
501,4,23,2,299.99,0.07,DB,2024-04-28 21:40:14.166785
502,1,13,1,269.99,0.05,DB,2024-04-28 21:40:14.166785
503,1,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
503,2,10,1,1549.0,0.05,DB,2024-04-28 21:40:14.166785
504,1,24,2,549.99,0.1,DB,2024-04-28 21:40:14.166785
504,2,2,2,749.99,0.05,DB,2024-04-28 21:40:14.166785
505,1,26,1,599.99,0.2,DB,2024-04-28 21:40:14.166785
506,1,25,1,499.99,0.1,DB,2024-04-28 21:40:14.166785
506,2,7,1,3999.99,0.07,DB,2024-04-28 21:40:14.166785
507,1,11,2,1680.99,0.05,DB,2024-04-28 21:40:14.166785
507,2,13,2,269.99,0.07,DB,2024-04-28 21:40:14.166785
507,3,20,2,599.99,0.1,DB,2024-04-28 21:40:14.166785
508,1,8,1,1799.99,0.05,DB,2024-04-28 21:40:14.166785
508,2,2,2,749.99,0.05,DB,2024-04-28 21:40:14.166785
508,3,10,2,1549.0,0.05,DB,2024-04-28 21:40:14.166785
508,4,25,1,499.99,0.07,DB,2024-04-28 21:40:14.166785
509,1,23,2,299.99,0.2,DB,2024-04-28 21:40:14.166785
509,2,4,2,2899.99,0.05,DB,2024-04-28 21:40:14.166785
510,1,17,1,429.0,0.1,DB,2024-04-28 21:40:14.166785
511,1,22,2,269.99,0.05,DB,2024-04-28 21:40:14.166785
511,2,13,1,269.99,0.1,DB,2024-04-28 21:40:14.166785
512,1,21,1,269.99,0.07,DB,2024-04-28 21:40:14.166785
513,1,7,1,3999.99,0.07,DB,2024-04-28 21:40:14.166785
513,2,13,1,269.99,0.2,DB,2024-04-28 21:40:14.166785
513,3,23,1,299.99,0.07,DB,2024-04-28 21:40:14.166785
514,1,18,2,449.0,0.2,DB,2024-04-28 21:40:14.166785
514,2,17,2,429.0,0.07,DB,2024-04-28 21:40:14.166785
515,1,8,1,1799.99,0.07,DB,2024-04-28 21:40:14.166785
515,2,5,1,1320.99,0.1,DB,2024-04-28 21:40:14.166785
515,3,25,2,499.99,0.07,DB,2024-04-28 21:40:14.166785
